Created On,BookingId,Product,Medium,Type,Debit,Credit,Gross Earnings,Bill Number,Available Balance,Utilization,Status,Sub-Type,Deposit Amount,Agent UserId,Payment Reference,Reason,Comments,Payment Fee,Markup,TDS,Ref. Id,Amendment Id,Logged In UserId Id,Booking User Id,Billing Date Time,Entity Code,Transaction Currency,LoggedIn username,Booking username
29-07-2024 17:09,TJ904398991823,RAIL,Deposit,Paid For Order,1702.7,,,,1225.55,,Success,,1702.7,,8439699281,,,0,0,0,TJ904398991823,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
30-07-2024 12:19,305699056790,WALLET_TOPUP,Deposit,Topup,,2950,,,4175.55,,Success,,2950,,7901452522,Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113397237765,,0,0,0,305699056790,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
30-07-2024 12:20,TJ908299057457,RAIL,Deposit,Paid For Order,2955.4,,,,1220.15,,Success,,2955.4,,2849470344,,,0,0,0,TJ908299057457,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
30-07-2024 17:12,301099094270,WALLET_TOPUP,Deposit,Topup,,1300,,,2520.15,,Success,,1300,,9709986791,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400198173702,,0,0,0,301099094270,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
30-07-2024 17:13,TJ908499094446,RAIL,Deposit,Paid For Order,2475.4,,,,44.75,,Success,,2475.4,,7107003719,,,0,0,0,TJ908499094446,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 14:49,305099387588,WALLET_TOPUP,Deposit,Topup,,550,,,594.75,,Success,,550,,3734378352,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400199017822,,0,0,0,305099387588,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 15:57,TJ904499395733,RAIL,Deposit,Paid For Order,217.7,,,,377.05,,Success,,217.7,,9942677541,,,0,0,0,TJ904499395733,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 15:59,TJ906399395981,RAIL,Deposit,Paid For Order,352.7,,,,24.35,,Success,,352.7,,8608702026,,,0,0,0,TJ906399395981,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 16:00,TJ906399395981,RAIL,Deposit,Reverse,,352.7,,,377.05,,Success,Topup,352.7,,5115530091,,,0,0,0,TJ906399395981,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 16:35,TJ901899400065,RAIL,Deposit,Paid For Order,352.7,,,,24.35,,Success,,352.7,,4933279177,,,0,0,0,TJ901899400065,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 16:37,TJ901899400065,RAIL,Deposit,Reverse,,352.7,,,377.05,,Success,Topup,352.7,,5421528999,,,0,0,0,TJ901899400065,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 16:59,306499402589,WALLET_TOPUP,Deposit,Topup,,1000,,,1377.05,,Success,,1000,,7726028451,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400199063181,,0,0,0,306499402589,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 17:01,TJ908199403067,RAIL,Deposit,Paid For Order,352.7,,,,1024.35,,Success,,352.7,,0196238995,,,0,0,0,TJ908199403067,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 17:03,TJ908199403067,RAIL,Deposit,Reverse,,352.7,,,1377.05,,Success,Topup,352.7,,9912416327,,,0,0,0,TJ908199403067,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 17:04,TJ908799403441,RAIL,Deposit,Paid For Order,1155.4,,,,221.65,,Success,,1155.4,,6619453995,,,0,0,0,TJ908799403441,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 17:05,TJ907099403559,RAIL,Deposit,Paid For Order,352.7,,,,0,,Failure,,352.7,,8613961070,Insufficient Balance. ,,0,0,0,TJ907099403559,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 17:09,301399403982,WALLET_TOPUP,Deposit,Topup,,150,,,371.65,,Success,,150,,9466064897,Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200199066408,,0,0,0,301399403982,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
02-08-2024 17:10,TJ909199404173,RAIL,Deposit,Paid For Order,352.7,,,,18.95,,Success,,352.7,,0202259893,,,0,0,0,TJ909199404173,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
08-08-2024 17:36,300899922807,WALLET_TOPUP,Deposit,Topup,,25000,,,25018.95,,Success,,25000,,4817937189,Paid using: hdfc_ccavenue; Payment Fee: 0.00; Merchant Txn Id: 113410113181,,0,0,0,300899922807,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
08-08-2024 17:52,TJ907799924802,RAIL,Deposit,Paid For Order,5715.4,,,,19303.55,,Success,,5715.4,,6611718908,,,0,0,0,TJ907799924802,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
08-08-2024 17:54,TJ908699925042,RAIL,Deposit,Paid For Order,5715.4,,,,13588.15,,Success,,5715.4,,1638779662,,,0,0,0,TJ908699925042,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
08-08-2024 17:57,TJ904499925440,RAIL,Deposit,Paid For Order,5715.4,,,,7872.75,,Success,,5715.4,,3851214464,,,0,0,0,TJ904499925440,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
08-08-2024 17:58,TJ909499925495,RAIL,Deposit,Paid For Order,5715.4,,,,2157.35,,Success,,5715.4,,9809229534,,,0,0,0,TJ909499925495,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
08-08-2024 18:13,305399926768,WALLET_TOPUP,Deposit,Topup,,24500,,,26657.35,,Success,,24500,,6678020628,Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113410168256,,0,0,0,305399926768,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
08-08-2024 18:17,TJ907699927315,RAIL,Deposit,Paid For Order,5715.4,,,,20941.95,,Success,,5715.4,,0343314242,,,0,0,0,TJ907699927315,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
08-08-2024 18:18,TJ908599927488,RAIL,Deposit,Paid For Order,5715.4,,,,15226.55,,Success,,5715.4,,0253907581,,,0,0,0,TJ908599927488,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
08-08-2024 18:19,TJ906099927658,RAIL,Deposit,Paid For Order,5715.4,,,,9511.15,,Success,,5715.4,,4985569288,,,0,0,0,TJ906099927658,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
08-08-2024 18:22,TJ904399927902,RAIL,Deposit,Paid For Order,1935.4,,,,7575.75,,Success,,1935.4,,3782747733,,,0,0,0,TJ904399927902,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
08-08-2024 18:23,TJ902799927957,RAIL,Deposit,Paid For Order,5715.4,,,,1860.35,,Success,,5715.4,,9758537461,,,0,0,0,TJ902799927957,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 10:25,304499971475,WALLET_TOPUP,Deposit,Topup,,37500,,,39360.35,,Success,,37500,,5824853567,Paid using: hdfc_ccavenue; Payment Fee: 0.00; Merchant Txn Id: 113410780813,,0,0,0,304499971475,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 10:46,TJ903099973448,RAIL,Deposit,Paid For Order,7095.4,,,,32264.95,,Success,,7095.4,,6113553919,,,0,0,0,TJ903099973448,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 10:52,TJ903099974042,RAIL,Deposit,Paid For Order,7095.4,,,,25169.55,,Success,,7095.4,,9279824712,,,0,0,0,TJ903099974042,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 10:54,TJ908499974068,RAIL,Deposit,Paid For Order,7095.4,,,,18074.15,,Success,,7095.4,,1560841992,,,0,0,0,TJ908499974068,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 10:55,TJ906699974384,RAIL,Deposit,Paid For Order,7095.4,,,,10978.75,,Success,,7095.4,,1969929060,,,0,0,0,TJ906699974384,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:03,TJ901499975225,RAIL,Deposit,Paid For Order,7095.4,,,,3883.35,,Success,,7095.4,,2960844705,,,0,0,0,TJ901499975225,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:10,301099975848,WALLET_TOPUP,Deposit,Topup,,66000,,,69883.35,,Success,,66000,,3147595633,Paid using: hdfc_ccavenue; Payment Fee: 0.00; Merchant Txn Id: 113410861523,,0,0,0,301099975848,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:14,TJ909099976591,RAIL,Deposit,Paid For Order,7095.4,,,,62787.95,,Success,,7095.4,,7609165169,,,0,0,0,TJ909099976591,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:17,TJ903599976721,RAIL,Deposit,Paid For Order,7095.4,,,,55692.55,,Success,,7095.4,,2852271910,,,0,0,0,TJ903599976721,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:25,TJ908499978022,RAIL,Deposit,Paid For Order,7095.4,,,,48597.15,,Success,,7095.4,,1333113790,,,0,0,0,TJ908499978022,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:28,TJ909599978471,RAIL,Deposit,Paid For Order,7095.4,,,,41501.75,,Success,,7095.4,,8076696538,,,0,0,0,TJ909599978471,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:31,TJ900199978821,RAIL,Deposit,Paid For Order,7095.4,,,,34406.35,,Success,,7095.4,,8114646427,,,0,0,0,TJ900199978821,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:32,TJ906699978927,RAIL,Deposit,Paid For Order,7095.4,,,,27310.95,,Success,,7095.4,,9802014138,,,0,0,0,TJ906699978927,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:37,TJ901499975225,RAIL,Deposit,Reverse,,7095.4,,,34406.35,,Success,Topup,7095.4,,4166354268,,,0,0,0,TJ901499975225,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:37,TJ901399979554,RAIL,Deposit,Paid For Order,7095.4,,,,27310.95,,Success,,7095.4,,2812517312,,,0,0,0,TJ901399979554,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:41,TJ907799979498,RAIL,Deposit,Paid For Order,7095.4,,,,20215.55,,Success,,7095.4,,3168612256,,,0,0,0,TJ907799979498,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:44,TJ902899980105,RAIL,Deposit,Paid For Order,7095.4,,,,13120.15,,Success,,7095.4,,3479501134,,,0,0,0,TJ902899980105,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 11:50,TJ909499981110,RAIL,Deposit,Paid For Order,7095.4,,,,6024.75,,Success,,7095.4,,9271568999,,,0,0,0,TJ909499981110,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 12:00,307499981544,WALLET_TOPUP,Netbanking,Topup,60000,,,,0,,Failure,,60000,,6518569961,Payment Failed. Paid using: hdfc_ccavenue; Payment Fee: 0.00; Failure reason: ,,0,0,0,307499981544,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 12:02,306999982548,WALLET_TOPUP,Netbanking,Topup,49000,,,,0,,Failure,,?-,,8682641669,Payment Tracking failed! . Paid using: hdfc_ccavenue; Payment Fee: 0.00; Merchant Txn Id: 113410960967,,0,0,0,306999982548,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 12:04,301999982738,WALLET_TOPUP,Netbanking,Topup,49000,,,,0,,Failure,,49000,,8353898253,Payment Failed. Paid using: hdfc_ccavenue; Payment Fee: 0.00; Failure reason: ,,0,0,0,301999982738,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 12:06,306899983098,WALLET_TOPUP,Netbanking,Topup,30000,,,,0,,Failure,,30000,,5496282451,Payment Failed. Paid using: hdfc_ccavenue; Payment Fee: 0.00; Failure reason: ,,0,0,0,306899983098,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 12:10,302399983454,WALLET_TOPUP,Deposit,Topup,,49000,,,55024.75,,Success,,49000,,4338047965,Paid using: hdfc_ccavenue; Payment Fee: 0.00; Merchant Txn Id: 113410975960,,0,0,0,302399983454,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 12:10,TJ905099980384,RAIL,Deposit,Paid For Order,7095.4,,,,47929.35,,Success,,7095.4,,2845674503,,,0,0,0,TJ905099980384,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 12:21,TJ906299983728,RAIL,Deposit,Paid For Order,7095.4,,,,40833.95,,Success,,7095.4,,8943692660,,,0,0,0,TJ906299983728,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 12:34,TJ907899984579,RAIL,Deposit,Paid For Order,7095.4,,,,33738.55,,Success,,7095.4,,8511686456,,,0,0,0,TJ907899984579,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 12:47,TJ905099980384,RAIL,Deposit,Reverse,,7095.4,,,40833.95,,Success,Topup,7095.4,,8323416126,,,0,0,0,TJ905099980384,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 12:57,TJ906299983728,RAIL,Deposit,Reverse,,7095.4,,,47929.35,,Success,Topup,7095.4,,3823672124,,,0,0,0,TJ906299983728,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 13:07,TJ907899984579,RAIL,Deposit,Reverse,,7095.4,,,55024.75,,Success,Topup,7095.4,,6968833689,,,0,0,0,TJ907899984579,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 13:23,TJ907299992527,RAIL,Deposit,Paid For Order,7095.4,,,,47929.35,,Success,,7095.4,,1286290592,,,0,0,0,TJ907299992527,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 13:30,TJ904999993450,RAIL,Deposit,Paid For Order,7095.4,,,,40833.95,,Success,,7095.4,,4915443013,,,0,0,0,TJ904999993450,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 13:33,TJ908699993811,RAIL,Deposit,Paid For Order,7095.4,,,,33738.55,,Success,,7095.4,,6942982807,,,0,0,0,TJ908699993811,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 13:35,TJ906299993863,RAIL,Deposit,Paid For Order,7095.4,,,,26643.15,,Success,,7095.4,,5303258583,,,0,0,0,TJ906299993863,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 13:48,TJ901899995498,RAIL,Deposit,Paid For Order,7095.4,,,,19547.75,,Success,,7095.4,,1751293273,,,0,0,0,TJ901899995498,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 14:42,TJ9032100001165,RAIL,Deposit,Paid For Order,7095.4,,,,12452.35,,Success,,7095.4,,4994149686,,,0,0,0,TJ9032100001165,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 14:51,TJ9097100002156,RAIL,Deposit,Paid For Order,7095.4,,,,5356.95,,Success,,7095.4,,7416546596,,,0,0,0,TJ9097100002156,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 15:08,3024100004044,WALLET_TOPUP,Deposit,Topup,,75000,,,80356.95,,Success,,75000,,7405406837,Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113411267562,,0,0,0,3024100004044,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 15:41,TJ9085100007949,RAIL,Deposit,Paid For Order,7095.4,,,,73261.55,,Success,,7095.4,,3052297006,,,0,0,0,TJ9085100007949,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 15:57,TJ9025100009448,RAIL,Deposit,Paid For Order,7095.4,,,,66166.15,,Success,,7095.4,,1836098577,,,0,0,0,TJ9025100009448,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 16:05,TJ9097100010315,RAIL,Deposit,Paid For Order,7095.4,,,,59070.75,,Success,,7095.4,,6886076749,,,0,0,0,TJ9097100010315,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 16:11,TJ9050100011133,RAIL,Deposit,Paid For Order,7095.4,,,,51975.35,,Success,,7095.4,,0666985928,,,0,0,0,TJ9050100011133,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 16:17,TJ9036100011746,RAIL,Deposit,Paid For Order,7095.4,,,,44879.95,,Success,,7095.4,,7584030975,,,0,0,0,TJ9036100011746,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 16:22,TJ9041100012298,RAIL,Deposit,Paid For Order,7095.4,,,,37784.55,,Success,,7095.4,,4637903416,,,0,0,0,TJ9041100012298,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 16:27,TJ9094100013001,RAIL,Deposit,Paid For Order,7095.4,,,,30689.15,,Success,,7095.4,,2044666887,,,0,0,0,TJ9094100013001,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 16:31,TJ9060100013466,RAIL,Deposit,Paid For Order,7095.4,,,,23593.75,,Success,,7095.4,,8966683810,,,0,0,0,TJ9060100013466,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 16:42,TJ9065100014836,RAIL,Deposit,Paid For Order,7095.4,,,,16498.35,,Success,,7095.4,,3036239555,,,0,0,0,TJ9065100014836,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 16:56,TJ9027100016254,RAIL,Deposit,Paid For Order,7095.4,,,,9402.95,,Success,,7095.4,,1379676593,,,0,0,0,TJ9027100016254,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 17:10,TJ9031100018108,RAIL,Deposit,Paid For Order,7095.4,,,,2307.55,,Success,,7095.4,,3874793111,,,0,0,0,TJ9031100018108,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 17:15,TJ9002100018638,RAIL,Deposit,Paid For Order,1797.7,,,,509.85,,Success,,1797.7,,8734611722,,,0,0,0,TJ9002100018638,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 17:47,TJ9002100018638,RAIL,Deposit,Reverse,,1797.7,,,2307.55,,Success,Topup,1797.7,,6262698675,,,0,0,0,TJ9002100018638,,,81068428,,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 19:05,3045100030907,WALLET_TOPUP,Netbanking,Topup,75000,,,,0,,Failure,,75000,,2168381655,Payment Failed. Paid using: hdfc_ccavenue; Payment Fee: 0.00; Failure reason: ,,0,0,0,3045100030907,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 19:07,3067100031185,WALLET_TOPUP,Deposit,Topup,,73000,,,75307.55,,Success,,73000,,2992776551,Paid using: hdfc_ccavenue; Payment Fee: 0.00; Merchant Txn Id: 113411636976,,0,0,0,3067100031185,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 19:39,TJ9015100034124,RAIL,Deposit,Paid For Order,7095.4,,,,68212.15,,Success,,7095.4,,8614901234,,,0,0,0,TJ9015100034124,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 19:49,TJ9069100034640,RAIL,Deposit,Paid For Order,7095.4,,,,61116.75,,Success,,7095.4,,0671817971,,,0,0,0,TJ9069100034640,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 19:57,TJ9076100035976,RAIL,Deposit,Paid For Order,7095.4,,,,54021.35,,Success,,7095.4,,7921793077,,,0,0,0,TJ9076100035976,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 20:01,TJ9096100036396,RAIL,Deposit,Paid For Order,7095.4,,,,46925.95,,Success,,7095.4,,9796138037,,,0,0,0,TJ9096100036396,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 20:02,TJ9024100036357,RAIL,Deposit,Paid For Order,7095.4,,,,39830.55,,Success,,7095.4,,4097497265,,,0,0,0,TJ9024100036357,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 20:06,TJ9067100036837,RAIL,Deposit,Paid For Order,7095.4,,,,32735.15,,Success,,7095.4,,8005626938,,,0,0,0,TJ9067100036837,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 20:09,TJ9031100037120,RAIL,Deposit,Paid For Order,7095.4,,,,25639.75,,Success,,7095.4,,6829670103,,,0,0,0,TJ9031100037120,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 20:10,TJ9059100037280,RAIL,Deposit,Paid For Order,7095.4,,,,18544.35,,Success,,7095.4,,6960619727,,,0,0,0,TJ9059100037280,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 20:14,TJ9094100037700,RAIL,Deposit,Paid For Order,7095.4,,,,11448.95,,Success,,7095.4,,3313572669,,,0,0,0,TJ9094100037700,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
09-08-2024 20:16,TJ9018100037669,RAIL,Deposit,Paid For Order,7095.4,,,,4353.55,,Success,,7095.4,,7179077055,,,0,0,0,TJ9018100037669,,81068428,81068428,,,,ASPIRE TOURISM INDIA PRIVATE LIMITED,ASPIRE TOURISM INDIA PRIVATE LIMITED
