"Created On","BookingId","Product","Medium","Type","Debit","Credit","Gross Earnings","Bill Number","Available Balance","Utilization","Status","Sub-Type","Deposit Amount","Agent UserId","Payment Reference","Reason","Comments","Payment Fee","Markup","TDS","Ref. Id","Amendment Id","Logged In UserId Id","Booking User Id","Billing Date Time","Entity Code","Transaction Currency","LoggedIn username","Booking username"
"Jul 11, 2024 10:44 AM","TJ105797345651","AIR","Credit Line","Paid For Order","26340","","","","82042.62","267957.38","Success","","26340","","3818583627","","","0","0","0","TJ105797345651","","31061288","31061288","Jul 11, 2024 10:44 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 11, 2024 10:44 AM","TJ105797345651","AIR","Credit Line","Commission","","920","968.4","","82962.62","267037.38","Success","Utilisation Adjustment","​-","","7630167429","","","0","0","48.4","TJ105797345651","","31061288","31061288","Jul 11, 2024 10:44 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 11, 2024 1:48 PM","008167229197","NA","Credit Line","Temporary Limit Change","","100000","","","182962.62","267037.38","Success","","​-","","3161223257","CLR237332-Balu G,S Karthikeyan(51051718)-Sufiyan surathiya-Limit","","0","0","0","008167229197","","71069098","31061288","Jul 11, 2024 1:48 PM","","","sufiyan surathiya","ASPIRE TOURISM INDIA PVT LTD"
"Jul 11, 2024 5:34 PM","TJ100797391570","AIR","Credit Line","Paid For Order","8122","","","","174840.62","275159.38","Success","","8122","","6037663177","","","0","0","0","TJ100797391570","","31061288","31061288","Jul 11, 2024 5:34 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 11, 2024 5:34 PM","TJ100797391570","AIR","Credit Line","Commission","","78.08","82.19","","174918.7","275081.3","Success","Utilisation Adjustment","​-","","9252342159","","","0","0","4.11","TJ100797391570","","31061288","31061288","Jul 11, 2024 5:34 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 12, 2024 9:48 AM","TJ113297435155","AIR","Credit Line","Paid For Order","31530","","","","143388.7","306611.3","Success","","31530","","4067501120","","","0","3000","0","TJ113297435155","","31061288","31061288","Jul 12, 2024 9:48 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 12, 2024 9:48 AM","TJ113297435155","AIR","Credit Line","Commission","","342","360","","143730.7","306269.3","Success","Utilisation Adjustment","​-","","4964082448","","","0","0","18","TJ113297435155","","31061288","31061288","Jul 12, 2024 9:48 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 14, 2024 1:54 PM","TJ116797634619","AIR","Credit Line","Paid For Order","4513","","","","139217.7","310782.3","Success","","4513","","2823075933","","","0","0","0","TJ116797634619","TJA2497631959","81114780","31061288","Jul 14, 2024 1:54 PM","","","Affan Sayed","ASPIRE TOURISM INDIA PVT LTD"
"Jul 15, 2024 12:29 PM","TJ107097700394","AIR","Credit Line","Paid For Order","13948","","","","125269.7","324730.3","Success","","13948","","2299591931","","","0","0","0","TJ107097700394","","31061288","31061288","Jul 15, 2024 12:29 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 15, 2024 12:29 PM","TJ107097700394","AIR","Credit Line","Commission","","152.25","160.26","","125421.95","324578.05","Success","Utilisation Adjustment","​-","","7713211802","","","0","0","8.01","TJ107097700394","","31061288","31061288","Jul 15, 2024 12:29 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 15, 2024 4:44 PM","TJ116997730186","AIR","Credit Line","Paid For Order","68604","","","","56817.95","393182.05","Success","","68604","","0660237157","","","0","0","0","TJ116997730186","","31061288","31061288","Jul 15, 2024 4:44 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 15, 2024 5:16 PM","009741013800","NA","Credit Line","Temporary Limit Change","","100000","","","156817.95","393182.05","Success","","​-","","8209489517","CLR238772-Balu G,S Karthikeyan(51051718)-Sufiyan surathiya-Limit","","0","0","0","009741013800","","853719","31061288","Jul 15, 2024 5:16 PM","","","Lahu Tikode","ASPIRE TOURISM INDIA PVT LTD"
"Jul 16, 2024 1:36 PM","TJ109097809159","AIR","Credit Line","Paid For Order","31134","","","","125683.95","424316.05","Success","","31134","","7295899035","","","0","1800","0","TJ109097809159","","31061288","31061288","Jul 16, 2024 1:36 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 16, 2024 1:36 PM","TJ109097809159","AIR","Credit Line","Commission","","296.14","311.71999999999997","","125980.09","424019.91","Success","Utilisation Adjustment","​-","","9540436430","","","0","0","15.58","TJ109097809159","","31061288","31061288","Jul 16, 2024 1:36 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 16, 2024 10:37 PM","TJ116797863327","AIR","Credit Line","Paid For Order","33240","","","","92740.09","457259.91","Success","","33240","","8179576844","","","0","4100","0","TJ116797863327","","31061288","31061288","Jul 16, 2024 10:37 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 16, 2024 10:37 PM","TJ116797863327","AIR","Credit Line","Commission","","380","400","","93120.09","456879.91","Success","Utilisation Adjustment","​-","","5857303123","","","0","0","20","TJ116797863327","","31061288","31061288","Jul 16, 2024 10:37 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 17, 2024 12:14 PM","000085621103","NA","Credit Line","Temporary Limit Change","300000","","","","-206879.91","456879.91","Success","","​-","","7238639334","","","0","0","0","000085621103","","","31061288","Jul 17, 2024 12:14 PM","","","","ASPIRE TOURISM INDIA PVT LTD"
"Jul 18, 2024 6:11 PM","305798027833","WALLET_TOPUP","Netbanking","Topup","70173","","","","0","","Failure","","69000","","1373748009","Payment Failed. Paid using: hdfc_ccavenue; Payment Fee: 1173.00; Failure reason: ","","1173","0","0","305798027833","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 18, 2024 6:29 PM","305598029771","WALLET_TOPUP","Credit Line","Topup","","67000","","760935551466","-139879.91","389879.91","Success","Bill Settle","67000","","7952995377","Paid using: hdfc_ccavenue; Payment Fee: 1139.00; Merchant Txn Id: 113381997178","","0","0","0","305598029771","","31061288","31061288","Jul 18, 2024 6:29 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 18, 2024 6:37 PM","304098030665","WALLET_TOPUP","Credit Line","Topup","","180000","","760935551466","40120.09","209879.91","Success","Bill Settle","180000","","2126509210","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113382012239","","0","0","0","304098030665","","31061288","31061288","Jul 18, 2024 6:37 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 18, 2024 6:58 PM","300998032697","WALLET_TOPUP","Credit Line","Topup","","63782.3","","760935551466","103902.39","146097.61","Success","Bill Settle","63783","","9741656932","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200194520962","","0","0","0","300998032697","","31061288","31061288","Jul 18, 2024 6:58 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 18, 2024 6:58 PM","300998032697","WALLET_TOPUP","Credit Line","Topup","","0.7","","","103903.09","146096.91","Success","Utilisation Adjustment","63783","","3938403557","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200194520962","","0","0","0","300998032697","","31061288","31061288","Jul 18, 2024 6:58 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 18, 2024 7:11 PM","TJ115198033453","AIR","Credit Line","Paid For Order","31539","","","","72364.09","177635.91","Success","","31539","","5678280773","","","0","5300","0","TJ115198033453","","31061288","31061288","Jul 18, 2024 7:11 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 18, 2024 7:11 PM","TJ115198033453","AIR","Credit Line","Commission","","380","400","","72744.09","177255.91","Success","Utilisation Adjustment","​-","","9568816084","","","0","0","20","TJ115198033453","","31061288","31061288","Jul 18, 2024 7:11 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 22, 2024 5:06 PM","TJ117998371980","AIR","Credit Line","Paid For Order","34302","","","","38442.09","211557.91","Success","","34302","","6108835864","","","0","800","0","TJ117998371980","","31061288","31061288","Jul 22, 2024 5:06 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 24, 2024 12:08 PM","002958948639","NA","Credit Line","Temporary Limit Change","100000","","","","-61557.91","211557.91","Success","","​-","","1597185419","","","0","0","0","002958948639","","","31061288","Jul 24, 2024 12:08 PM","","","","ASPIRE TOURISM INDIA PVT LTD"
"Jul 24, 2024 5:15 PM","308698561401","WALLET_TOPUP","Credit Line","Topup","","119554","","123636348161","57996.09","92003.91","Success","Bill Settle","119554","","9093053357","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113389984061","","0","0","0","308698561401","","31061288","31061288","Jul 24, 2024 5:15 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 24, 2024 5:19 PM","309398561718","WALLET_TOPUP","Credit Line","Topup","","57701.91","","123636348161","115698","34302","Success","Bill Settle","57701.91","","2378010032","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200196337505","","0","0","0","309398561718","","31061288","31061288","Jul 24, 2024 5:19 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 24, 2024 5:44 PM","TJ118898563398","AIR","Credit Line","Paid For Order","15748","","","","99950","50050","Success","","15748","","1059631002","","","0","0","0","TJ118898563398","","31061288","31061288","Jul 24, 2024 5:44 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 24, 2024 5:44 PM","TJ118898563398","AIR","Credit Line","Commission","","131.1","138","","100081.1","49918.9","Success","Utilisation Adjustment","​-","","5333088292","","","0","0","6.9","TJ118898563398","","31061288","31061288","Jul 24, 2024 5:44 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 24, 2024 5:58 PM","TJ114998565132","AIR","Credit Line","Paid For Order","13466","","","","86615.1","63384.9","Success","","13466","","8906803585","","","0","0","0","TJ114998565132","","31061288","31061288","Jul 24, 2024 5:58 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 24, 2024 6:51 PM","009659921463","NA","Credit Line","Temporary Limit Change","","200000","","","286615.1","63384.9","Success","","​-","","5305804114","CLR242545-Balu G,S Karthikeyan(51051718),Siva (27126)-Ashish Raut-Limit","","0","0","0","009659921463","","853719","31061288","Jul 24, 2024 6:51 PM","","","Lahu Tikode","ASPIRE TOURISM INDIA PVT LTD"
"Jul 25, 2024 10:35 AM","TJ114798610191","AIR","Credit Line","Paid For Order","27138.22","","","","259476.88","90523.12","Success","","27138.22","","4327765903","","","0","0","0","TJ114798610191","","31061288","31061288","Jul 25, 2024 10:35 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 25, 2024 4:10 PM","TJ115898650180","AIR","Credit Line","Paid For Order","8581","","","","250895.88","99104.12","Success","","8581","","8657988903","","","0","1076","0","TJ115898650180","","31061288","31061288","Jul 25, 2024 4:10 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 25, 2024 7:20 PM","TJ102898669096","AIR","Credit Line","Paid For Order","24882","","","","226013.88","123986.12","Success","","24882","","9259071140","","","0","0","0","TJ102898669096","","31061288","31061288","Jul 25, 2024 7:20 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 25, 2024 7:20 PM","TJ102898669096","AIR","Credit Line","Commission","","228.08","240.08","","226241.96","123758.04","Success","Utilisation Adjustment","​-","","0499714989","","","0","0","12","TJ102898669096","","31061288","31061288","Jul 25, 2024 7:20 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 26, 2024 6:31 PM","TJ111798759181","AIR","Credit Line","Paid For Order","13283","","","","212958.96","137041.04","Success","","13283","","6210861100","","","0","1000","0","TJ111798759181","","31061288","31061288","Jul 26, 2024 6:31 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 26, 2024 6:47 PM","TJ107398760739","AIR","Credit Line","Paid For Order","4873","","","","208085.96","141914.04","Success","","4873","","6960855080","","","0","500","0","TJ107398760739","","31061288","31061288","Jul 26, 2024 6:47 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 26, 2024 6:47 PM","TJ107398760739","AIR","Credit Line","Commission","","48.55","51.11","","208134.51","141865.49","Success","Utilisation Adjustment","​-","","5617565574","","","0","0","2.56","TJ107398760739","","31061288","31061288","Jul 26, 2024 6:47 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 26, 2024 11:30 PM","TJ101398780957","AIR","Credit Line","Paid For Order","18634","","","","189500.51","160499.49","Success","","18634","","1204779824","","","0","2000","0","TJ101398780957","","31061288","31061288","Jul 26, 2024 11:30 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 26, 2024 11:30 PM","TJ101398780957","AIR","Credit Line","Commission","","202.44","213.07999999999998","","189702.95","160297.05","Success","Utilisation Adjustment","​-","","7021703639","","","0","0","10.64","TJ101398780957","","31061288","31061288","Jul 26, 2024 11:30 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 27, 2024 1:31 PM","TJ107898818110","AIR","Credit Line","Paid For Order","27915","","","","161787.95","188212.05","Success","","27915","","4315538325","","","0","0","0","TJ107898818110","","31061288","31061288","Jul 27, 2024 1:31 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 27, 2024 1:31 PM","TJ107898818110","AIR","Credit Line","Commission","","283.35","298.25","","162071.3","187928.7","Success","Utilisation Adjustment","​-","","9701662980","","","0","0","14.9","TJ107898818110","","31061288","31061288","Jul 27, 2024 1:31 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 27, 2024 6:38 PM","TJ101998845816","AIR","Credit Line","Paid For Order","14078","","","","147993.3","202006.7","Success","","14078","","5162458166","","","0","4000","0","TJ101998845816","","31061288","31061288","Jul 27, 2024 6:38 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 27, 2024 6:38 PM","TJ101998845816","AIR","Credit Line","Commission","","102.56","107.96000000000001","","148095.86","201904.14","Success","Utilisation Adjustment","​-","","3835181614","","","0","0","5.4","TJ101998845816","","31061288","31061288","Jul 27, 2024 6:38 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 29, 2024 1:23 PM","TJ208698964272","HOTEL","Credit Line","Paid For Order","30680.34","","","","117415.52","232584.48","Success","","30680.34","","8754617809","","","0","0","0","TJ208698964272","","31061288","31061288","Jul 29, 2024 1:23 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 30, 2024 4:33 PM","TJ112399088593","AIR","Credit Line","Paid For Order","19858","","","","97557.52","252442.48","Success","","19858","","2268492698","","","0","1600","0","TJ112399088593","","31061288","31061288","Jul 30, 2024 4:33 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 30, 2024 4:33 PM","TJ112399088593","AIR","Credit Line","Commission","","296.6","312.22","","97854.12","252145.88","Success","Utilisation Adjustment","​-","","0890976627","","","0","0","15.62","TJ112399088593","","31061288","31061288","Jul 30, 2024 4:33 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 30, 2024 4:51 PM","TJ110099091142","AIR","Credit Line","Paid For Order","28738.12","","","","69116","280884","Success","","28738.12","","4552969375","","","0","1600","0","TJ110099091142","","31061288","31061288","Jul 30, 2024 4:51 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 30, 2024 5:39 PM","001718828214","NA","Credit Line","Temporary Limit Change","","100000","","","169116","280884","Success","","​-","","8217830190","CLR244467-Balu G,S Karthikeyan(51051718)-Pradnya Khaire-Limit","","0","0","0","001718828214","","524586","31061288","Jul 30, 2024 5:39 PM","","","Pradnya Khaire","ASPIRE TOURISM INDIA PVT LTD"
"Jul 31, 2024 10:28 AM","TJ119699148057","AIR","Credit Line","Paid For Order","48081.52","","","","121034.48","328965.52","Success","","48081.52","","7029459703","","","0","0","0","TJ119699148057","","31061288","31061288","Jul 31, 2024 10:28 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 31, 2024 10:42 AM","TJ114699150361","AIR","Credit Line","Paid For Order","43302.24","","","","77732.24","372267.76","Success","","43302.24","","6381848627","","","0","0","0","TJ114699150361","","31061288","31061288","Jul 31, 2024 10:42 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 31, 2024 11:55 AM","TJ205199157706","HOTEL","Credit Line","Paid For Order","12392.64","","","","65339.6","384660.4","Success","","12392.64","","3559781201","","","0","0","0","TJ205199157706","","31061288","31061288","Jul 31, 2024 11:55 AM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 31, 2024 12:07 PM","007782343750","NA","Credit Line","Temporary Limit Change","200000","","","","-134660.4","384660.4","Success","","​-","","0246122027","","","0","0","0","007782343750","","","31061288","Jul 31, 2024 12:07 PM","","","","ASPIRE TOURISM INDIA PVT LTD"
"Jul 31, 2024 1:06 PM","TJ200899169030","HOTEL","Netbanking","Paid For Order","9918.12","","","","0","","Success","","9918.12","","6111556968","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200198369157","","0","0","0","TJ200899169030","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Jul 31, 2024 1:41 PM","TJ205399174457","HOTEL","Netbanking","Paid For Order","21692.96","","","","0","","Success","","21692.95","","5047454506","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 2200198385132","","0","0","0","TJ205399174457","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 1:47 PM","307599285517","WALLET_TOPUP","Credit Line","Topup","","76000","","080651888218","-58660.4","308660.4","Success","Bill Settle","76000","","8492645249","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113400491797","","0","0","0","307599285517","","31061288","31061288","Aug 1, 2024 1:47 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 1:50 PM","305399285982","WALLET_TOPUP","Netbanking","Topup","125920","","","","0","","Failure","","125905","","0378973836","Payment Failed. Paid using: hdfc_ccavenue; Payment Fee: 15.00; Failure reason: ","","15","0","0","305399285982","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 2:14 PM","304599286255","WALLET_TOPUP","Netbanking","Topup","125920","","","","0","","Failure","","125905","","9420254334","Payment Failed. Paid using: hdfc_ccavenue; Payment Fee: 15.00; Failure reason: ","","15","0","0","304599286255","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 2:23 PM","309299289908","WALLET_TOPUP","Netbanking","Topup","125920","","","","0","","Failure","","125905","","8089508688","Payment Failed. Paid using: hdfc_ccavenue; Payment Fee: 15.00; Failure reason: ","","15","0","0","309299289908","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 2:26 PM","300199290170","WALLET_TOPUP","Netbanking","Topup","125920","","","","0","","Failure","","125905","","1300317970","Payment Failed. Paid using: hdfc_ccavenue; Payment Fee: 15.00; Failure reason: ","","15","0","0","300199290170","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 2:45 PM","308399292373","WALLET_TOPUP","Credit Line","Topup","","125904.14","","080651888218","67243.74","182756.26","Success","Bill Settle","125905","","8202101311","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113400579043","","0","0","0","308399292373","","31061288","31061288","Aug 1, 2024 2:45 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 2:45 PM","308399292373","WALLET_TOPUP","Credit Line","Topup","","0.86","","","67244.6","182755.4","Success","Utilisation Adjustment","125905","","6275787153","Paid using: hdfc_ccavenue; Payment Fee: 15.00; Merchant Txn Id: 113400579043","","0","0","0","308399292373","","31061288","31061288","Aug 1, 2024 2:45 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 3:31 PM","TJ113399296971","AIR","Credit Line","Paid For Order","50999.76","","","","16244.84","233755.16","Success","","50999.76","","0730411930","","","0","4000","0","TJ113399296971","","31061288","31061288","Aug 1, 2024 3:31 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 3:42 PM","TJ110999298849","AIR","Credit Line","Paid For Order","29800","","","","0","","Failure","","29800","","1956218712","Insufficient Balance. ","","0","4000","0","TJ110999298849","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 3:42 PM","TJ110999298849","AIR","Credit Line","Commission","402.24","","-381.08","","0","","Failure","Utilisation Adjustment","​-","","0953561167","Insufficient Balance. ","","0","0","21.16","TJ110999298849","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 3:53 PM","007196389426","NA","Credit Line","Credit Issued","","236700","","","252944.84","233755.16","Success","","​-","","3739477065","","","0","0","0","007196389426","","703723","31061288","Aug 1, 2024 3:53 PM","","","Rekha Pillay","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 4:13 PM","TJ113499302880","AIR","Credit Line","Paid For Order","33160","","","","219784.84","266915.16","Success","","33160","","2334336405","","","0","2400","0","TJ113499302880","","31061288","31061288","Aug 1, 2024 4:13 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 4:13 PM","TJ113499302880","AIR","Credit Line","Commission","","461.8","486.12","","220246.64","266453.36","Success","Utilisation Adjustment","​-","","1992439707","","","0","0","24.32","TJ113499302880","","31061288","31061288","Aug 1, 2024 4:13 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 1, 2024 5:24 PM","007010312813","NA","Credit Line","Temporary Limit Change","","200000","","","420246.64","266453.36","Success","","​-","","9245978652","CLR245567-Balu G,S Karthikeyan(51051718),Siva (27126)-Sufiyan surathiya-Limit","","0","0","0","007010312813","","853719","31061288","Aug 1, 2024 5:24 PM","","","Lahu Tikode","ASPIRE TOURISM INDIA PVT LTD"
"Aug 3, 2024 1:18 PM","TJ108999465687","AIR","Credit Line","Paid For Order","7565","","","","412681.64","274018.36","Success","","7565","","7874219927","","","0","2500","0","TJ108999465687","","31061288","31061288","Aug 3, 2024 1:18 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 3, 2024 1:18 PM","TJ108999465687","AIR","Credit Line","Commission","","57.06","60.06","","412738.7","273961.3","Success","Utilisation Adjustment","​-","","6124993270","","","0","0","3","TJ108999465687","","31061288","31061288","Aug 3, 2024 1:18 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 5, 2024 6:07 PM","TJ111299640252","AIR","Credit Line","Paid For Order","92745","","","","319993.7","366706.3","Success","","92745","","9094497126","","","0","6000","0","TJ111299640252","","31061288","31061288","Aug 5, 2024 6:07 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 5, 2024 6:07 PM","TJ111299640252","AIR","Credit Line","Commission","","855","900","","320848.7","365851.3","Success","Utilisation Adjustment","​-","","3019918510","","","0","0","45","TJ111299640252","","31061288","31061288","Aug 5, 2024 6:07 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 7, 2024 12:08 PM","002168707384","NA","Credit Line","Temporary Limit Change","300000","","","","20848.7","365851.3","Success","","​-","","8929545251","","","0","0","0","002168707384","","","31061288","Aug 7, 2024 12:08 PM","","","","ASPIRE TOURISM INDIA PVT LTD"
"Aug 8, 2024 3:33 PM","TJ107799909691","AIR","Netbanking","Paid For Order","6455","","","","0","","Success","","6455","","3872872431","Paid using: Payphi; Payment Fee: 0.00; Merchant Txn Id: 4400200908328","","0","500","0","TJ107799909691","","31061288","31061288","","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 8, 2024 3:33 PM","TJ107799909691","AIR","Credit Line","Commission","","64.27","67.64999999999999","","20912.97","365787.03","Success","Utilisation Adjustment","64.27","","5931167474","","","0","0","3.38","TJ107799909691","","31061288","31061288","Aug 8, 2024 3:33 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 8, 2024 4:22 PM","TJ108996867503","AIR","Credit Line","Refund","","5683","","124833179615","26595.97","360104.03","Success","Bill Settle","5683","","9001056405","","","0","0","0","TJ108996867503","TJA5399915494","31061288","31061288","Aug 8, 2024 4:22 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 8, 2024 4:22 PM","TJ108996867503","AIR","Credit Line","Commission","215.6","","-215.6","","26380.37","360319.63","Success","","​-","","1725318441","","","0","0","0","TJ108996867503","TJA5399915494","31061288","31061288","Aug 8, 2024 4:22 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
"Aug 8, 2024 4:25 PM","TJ105296863894","AIR","Credit Line","Refund","","6461","","124833179615","32841.37","353858.63","Success","Bill Settle","6461","","7872882102","","","0","0","0","TJ105296863894","TJA5899915880","31061288","31061288","Aug 8, 2024 4:25 PM","","","ASPIRE TOURISM INDIA PVT LTD","ASPIRE TOURISM INDIA PVT LTD"
